InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsReturn,TotalSales,Month,PreviousReturns,ReturnProbability
C574922,22867,HAND WARMER BIRD DESIGN,-12,2011-11-07 16:39:00,2.1,15502.0,United Kingdom,True,-25.200000000000003,11,22,1.0
C574922,22633,HAND WARMER UNION JACK,-6,2011-11-07 16:39:00,2.1,15502.0,United Kingdom,True,-12.6,11,23,1.0
C574922,22632,HAND WARMER RED RETROSPOT,-6,2011-11-07 16:39:00,2.1,15502.0,United Kingdom,True,-12.6,11,24,1.0
C574922,22844,VINTAGE CREAM DOG FOOD CONTAINER,-2,2011-11-07 16:39:00,8.5,15502.0,United Kingdom,True,-17.0,11,25,0.9999994994730724
C574922,22635,CHILDS BREAKFAST SET DOLLY GIRL ,-8,2011-11-07 16:39:00,8.5,15502.0,United Kingdom,True,-68.0,11,26,1.0
C574922,22635,CHILDS BREAKFAST SET DOLLY GIRL ,-67,2011-11-07 16:39:00,8.5,15502.0,United Kingdom,True,-569.5,11,27,1.0
C574922,22197,POPCORN HOLDER,-64,2011-11-07 16:39:00,0.85,15502.0,United Kingdom,True,-54.4,11,28,1.0
C574922,21167,WHITE SAGE INCENSE,-50,2011-11-07 16:39:00,0.21,15502.0,United Kingdom,True,-10.5,11,29,1.0
C574922,23161,REGENCY CAKE FORK,-12,2011-11-07 16:39:00,1.25,15502.0,United Kingdom,True,-15.0,11,30,1.0
C574922,23159,SET OF 5 PANCAKE DAY MAGNETS,-12,2011-11-07 16:39:00,2.08,15502.0,United Kingdom,True,-24.96,11,31,1.0
C574922,23158,SET OF 5 LUCKY CAT MAGNETS ,-12,2011-11-07 16:39:00,2.08,15502.0,United Kingdom,True,-24.96,11,32,1.0
C574922,23154,SET OF 4 JAM JAR MAGNETS,-12,2011-11-07 16:39:00,2.08,15502.0,United Kingdom,True,-24.96,11,33,1.0
C574922,22659,LUNCH BOX I LOVE LONDON,-12,2011-11-07 16:39:00,1.95,15502.0,United Kingdom,True,-23.4,11,34,1.0
C574922,22631,CIRCUS PARADE LUNCH BOX ,-12,2011-11-07 16:39:00,1.95,15502.0,United Kingdom,True,-23.4,11,35,1.0
C574922,23297,SET 40 HEART SHAPE PETIT FOUR CASES,-4,2011-11-07 16:39:00,1.65,15502.0,United Kingdom,True,-6.6,11,36,0.9999999999999531
C574946,22960,JAM MAKING SET WITH JARS,-2,2011-11-08 08:55:00,4.25,12656.0,France,True,-8.5,11,3,0.9999996786299439
C574954,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,-6,2011-11-08 09:52:00,2.89,18223.0,United Kingdom,True,-17.34,11,21,1.0
C574954,23319,BOX OF 6 MINI 50'S CRACKERS,-1,2011-11-08 09:52:00,2.49,18223.0,United Kingdom,True,-2.49,11,22,0.9983713736567236
C574954,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,2011-11-08 09:52:00,4.95,18223.0,United Kingdom,True,-14.85,11,23,0.9999999998432745
C574954,23235,STORAGE TIN VINTAGE LEAF,-1,2011-11-08 09:52:00,2.89,18223.0,United Kingdom,True,-2.89,11,24,0.9983819389704508
C574955,23198,PANTRY MAGNETIC  SHOPPING LIST,-3,2011-11-08 09:56:00,1.45,15066.0,United Kingdom,True,-4.35,11,0,0.9999999998311602
C574955,20979,36 PENCILS TUBE RED RETROSPOT,-16,2011-11-08 09:56:00,1.25,15066.0,United Kingdom,True,-20.0,11,1,1.0
C574955,22423,REGENCY CAKESTAND 3 TIER,-1,2011-11-08 09:56:00,12.75,15066.0,United Kingdom,True,-12.75,11,2,0.9982733715019404
C574955,23110,PARISIENNE KEY CABINET ,-2,2011-11-08 09:56:00,5.75,15066.0,United Kingdom,True,-11.5,11,3,0.9999994626768528
C574955,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2011-11-08 09:56:00,2.95,15066.0,United Kingdom,True,-2.95,11,4,0.9982763968298344
C574955,22960,JAM MAKING SET WITH JARS,-2,2011-11-08 09:56:00,4.25,15066.0,United Kingdom,True,-8.5,11,5,0.9999994656944883
C574955,23080,RED METAL BOX TOP SECRET,-1,2011-11-08 09:56:00,8.25,15066.0,United Kingdom,True,-8.25,11,6,0.9982914836484736
C574955,23235,STORAGE TIN VINTAGE LEAF,-5,2011-11-08 09:56:00,2.89,15066.0,United Kingdom,True,-14.45,11,7,1.0
C574955,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-11-08 09:56:00,4.95,15066.0,United Kingdom,True,-9.9,11,8,0.9999994709184098
C574955,22424,ENAMEL BREAD BIN CREAM,-2,2011-11-08 09:56:00,12.75,15066.0,United Kingdom,True,-25.5,11,9,0.9999994745080695
C574955,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-3,2011-11-08 09:56:00,4.95,15066.0,United Kingdom,True,-14.85,11,10,0.9999999998366893
C574957,23084,RABBIT NIGHT LIGHT,-5,2011-11-08 09:57:00,2.08,17924.0,United Kingdom,True,-10.4,11,4,1.0
C574999,23133,LARGE IVORY HEART WALL ORGANISER,-1,2011-11-08 11:06:00,8.25,17289.0,United Kingdom,True,-8.25,11,0,0.9982587743780147
C575004,48138,DOORMAT UNION FLAG,-4,2011-11-08 11:17:00,8.25,13587.0,United Kingdom,True,-33.0,11,1,0.9999999999999478
C575004,23284,DOORMAT KEEP CALM AND COME IN,-4,2011-11-08 11:17:00,8.25,13587.0,United Kingdom,True,-33.0,11,2,0.999999999999948
C575013,M,Manual,-96,2011-11-08 11:23:00,0.19,16253.0,United Kingdom,True,-18.24,11,0,1.0
C575035,22320,BIRDS MOBILE VINTAGE DESIGN,-1,2011-11-08 11:38:00,5.95,15005.0,United Kingdom,True,-5.95,11,34,0.9984345216225381
C575035,20728,LUNCH BAG CARS BLUE,-1,2011-11-08 11:38:00,1.65,15005.0,United Kingdom,True,-1.65,11,35,0.9984363313374947
C575035,22066,LOVE HEART TRINKET POT,-1,2011-11-08 11:38:00,0.39,15005.0,United Kingdom,True,-0.39,11,36,0.9984403507411136
C575035,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-1,2011-11-08 11:38:00,1.49,15005.0,United Kingdom,True,-1.49,11,37,0.9984460703090352
C575035,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-11-08 11:38:00,4.95,15005.0,United Kingdom,True,-4.95,11,38,0.9984534712807165
C575035,22197,POPCORN HOLDER,-1,2011-11-08 11:38:00,0.85,15005.0,United Kingdom,True,-0.85,11,39,0.9984554031377637
C575042,22327,ROUND SNACK BOXES SET OF 4 SKULLS,-1,2011-11-08 12:05:00,2.95,16764.0,United Kingdom,True,-2.95,11,4,0.9982763968298344
C575042,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1,2011-11-08 12:05:00,2.95,16764.0,United Kingdom,True,-2.95,11,5,0.9982818359525171
C575042,35970,ZINC FOLKART SLEIGH BELLS,-1,2011-11-08 12:05:00,1.69,16764.0,United Kingdom,True,-1.69,11,6,0.998286251804217
C575042,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,2011-11-08 12:05:00,2.08,16764.0,United Kingdom,True,-2.08,11,7,0.9982919703859896
C575044,22666,RECIPE BOX PANTRY YELLOW DESIGN,-12,2011-11-08 12:07:00,2.95,14948.0,United Kingdom,True,-35.400000000000006,11,0,1.0
C575047,M,Manual,-1,2011-11-08 12:10:00,14.95,13047.0,United Kingdom,True,-14.95,11,23,0.9983859154167057
C575052,20727,LUNCH BAG  BLACK SKULL.,-1,2011-11-08 12:17:00,1.65,14232.0,United Kingdom,True,-1.65,11,2,0.9982644156932494
C575055,23462,ROCOCO WALL MIRROR WHITE,-2,2011-11-08 12:22:00,19.95,14329.0,United Kingdom,True,-39.9,11,8,0.9999994746107805
C575056,84078A,SET/4 WHITE RETRO STORAGE CUBES ,-1,2011-11-08 12:24:00,39.95,17736.0,United Kingdom,True,-39.95,11,0,0.998284311395272
C575058,79321,CHILLI LIGHTS,-1,2011-11-08 12:25:00,4.95,16013.0,United Kingdom,True,-4.95,11,10,0.9983103514360063
C575058,22423,REGENCY CAKESTAND 3 TIER,-1,2011-11-08 12:25:00,10.95,16013.0,United Kingdom,True,-10.95,11,11,0.998320387383021
C575064,23494,VINTAGE DOILY DELUXE SEWING KIT ,-1,2011-11-08 12:39:00,5.95,12472.0,Germany,True,-5.95,11,45,0.9991304028404171
C575064,22467,GUMBALL COAT RACK,-8,2011-11-08 12:39:00,2.55,12472.0,Germany,True,-20.4,11,46,1.0
C575064,22212,FOUR HOOK  WHITE LOVEBIRDS,-1,2011-11-08 12:39:00,2.1,12472.0,Germany,True,-2.1,11,47,0.9991343338712844
C575064,21669,BLUE STRIPE CERAMIC DRAWER KNOB,-1,2011-11-08 12:39:00,1.45,12472.0,Germany,True,-1.45,11,48,0.9991368062750393
C575064,20749,ASSORTED COLOUR MINI CASES,-1,2011-11-08 12:39:00,7.95,12472.0,Germany,True,-7.95,11,49,0.9991421376898993
C575064,20712,JUMBO BAG WOODLAND ANIMALS,-2,2011-11-08 12:39:00,2.08,12472.0,Germany,True,-4.16,11,50,0.9999997334078017
C575065,23404,HOME SWEET HOME BLACKBOARD,-2,2011-11-08 12:40:00,4.95,13924.0,United Kingdom,True,-9.9,11,11,0.9999994759200046
C575065,23227,FILIGREE HEART BUTTERFLY WHITE ,-3,2011-11-08 12:40:00,1.25,13924.0,United Kingdom,True,-3.75,11,12,0.9999999998374396
C575065,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-11-08 12:40:00,4.95,13924.0,United Kingdom,True,-9.9,11,13,0.9999994792281058
C575079,22990,COTTON APRON PANTRY DESIGN,-2,2011-11-08 13:28:00,4.95,14911.0,EIRE,True,-9.9,11,207,0.9999998320566343
C575079,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,2011-11-08 13:28:00,2.95,14911.0,EIRE,True,-5.9,11,208,0.999999832431122
C575079,22452,MEASURING TAPE BABUSHKA PINK,-1,2011-11-08 13:28:00,2.95,14911.0,EIRE,True,-2.95,11,209,0.9994625440067758
C575081,23480,MINI LIGHTS WOODLAND MUSHROOMS,-5,2011-11-08 13:30:00,3.75,12483.0,Sweden,True,-18.75,11,3,1.0
C575081,22633,HAND WARMER UNION JACK,-1,2011-11-08 13:30:00,2.1,12483.0,Sweden,True,-2.1,11,4,0.998972533238419
C575082,21843,RED RETROSPOT CAKE STAND,-4,2011-11-08 13:30:00,10.95,12613.0,Germany,True,-43.8,11,0,0.99999999999997
C575082,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-11-08 13:30:00,4.95,12613.0,Germany,True,-4.95,11,1,0.9990000800102996
C575082,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,2011-11-08 13:30:00,4.95,12613.0,Germany,True,-4.95,11,2,0.9990032377079777
C575082,23245,SET OF 3 REGENCY CAKE TINS,-2,2011-11-08 13:30:00,4.95,12613.0,Germany,True,-9.9,11,3,0.9999996910476014
C575082,79191C,RETRO PLASTIC ELEPHANT TRAY,-12,2011-11-08 13:30:00,0.85,12613.0,Germany,True,-10.2,11,4,1.0
C575082,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,-1,2011-11-08 13:30:00,2.55,12613.0,Germany,True,-2.55,11,5,0.9990115452767938
C575082,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-3,2011-11-08 13:30:00,2.95,12613.0,Germany,True,-8.850000000000001,11,6,0.9999999999048488
C575082,22978,PANTRY ROLLING PIN,-6,2011-11-08 13:30:00,3.75,12613.0,Germany,True,-22.5,11,7,1.0
C575082,22558,CLOTHES PEGS RETROSPOT PACK 24 ,-6,2011-11-08 13:30:00,1.65,12613.0,Germany,True,-9.9,11,8,1.0
C575082,22492,MINI PAINT SET VINTAGE ,-12,2011-11-08 13:30:00,0.65,12613.0,Germany,True,-7.800000000000001,11,9,1.0
C575142,21591,COSY HOUR CIGAR BOX MATCHES ,-30,2011-11-08 15:36:00,1.25,17183.0,United Kingdom,True,-37.5,11,0,1.0
C575150,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,-3,2011-11-08 16:05:00,0.65,12471.0,Germany,True,-1.95,11,61,0.9999999999199698
C575150,23347,I LOVE LONDON BEAKER,-12,2011-11-08 16:05:00,1.25,12471.0,Germany,True,-15.0,11,62,1.0
C575150,23291,DOLLY GIRL CHILDRENS CUP,-1,2011-11-08 16:05:00,1.25,12471.0,Germany,True,-1.25,11,63,0.9991767327610003
C575150,23289,DOLLY GIRL CHILDRENS BOWL,-1,2011-11-08 16:05:00,1.25,12471.0,Germany,True,-1.25,11,64,0.999179333056339
C575150,23245,SET OF 3 REGENCY CAKE TINS,-6,2011-11-08 16:05:00,4.15,12471.0,Germany,True,-24.9,11,65,1.0
C575150,23240,SET OF 4 KNICK KNACK TINS DOILY ,-3,2011-11-08 16:05:00,4.15,12471.0,Germany,True,-12.45,11,66,0.9999999999213554
C575150,23198,PANTRY MAGNETIC  SHOPPING LIST,-9,2011-11-08 16:05:00,1.45,12471.0,Germany,True,-13.05,11,67,1.0
C575155,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2011-11-08 16:17:00,2.95,13709.0,United Kingdom,True,-2.95,11,7,0.998292662847793
C575155,90176A,CLASSIC DIAMANTE NECKLACE JET,-1,2011-11-08 16:17:00,7.5,13709.0,United Kingdom,True,-7.5,11,8,0.9983016562658531
C575155,90176D,DIAMANTE NECKLACE PURPLE,-1,2011-11-08 16:17:00,7.5,13709.0,United Kingdom,True,-7.5,11,9,0.998307015813275
C575156,22892,SET OF SALT AND PEPPER TOADSTOOLS,-12,2011-11-08 16:18:00,1.25,16602.0,United Kingdom,True,-15.0,11,0,1.0
C575156,71459,HANGING JAM JAR T-LIGHT HOLDERS,-3,2011-11-08 16:18:00,0.85,16602.0,United Kingdom,True,-2.55,11,1,0.9999999998316469
C575156,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-4,2011-11-08 16:18:00,3.95,16602.0,United Kingdom,True,-15.8,11,2,0.999999999999948
C575157,85066,CREAM SWEETHEART MINI CHEST,-2,2011-11-08 16:19:00,12.75,16379.0,United Kingdom,True,-25.5,11,0,0.9999994593188187
C575158,22191,IVORY DINER WALL CLOCK,-1,2011-11-08 16:20:00,8.5,15251.0,United Kingdom,True,-8.5,11,9,0.9983078047233159
C575159,23462,ROCOCO WALL MIRROR WHITE,-3,2011-11-08 16:21:00,16.95,15513.0,United Kingdom,True,-50.85,11,3,0.9999999998339621
C575159,23170,REGENCY TEA PLATE ROSES ,-12,2011-11-08 16:21:00,1.65,15513.0,United Kingdom,True,-19.8,11,4,1.0
C575159,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,-3,2011-11-08 16:21:00,2.55,15513.0,United Kingdom,True,-7.649999999999999,11,5,0.9999999998338973
C575160,23247,BISCUIT TIN 50'S CHRISTMAS,-1,2011-11-08 16:23:00,2.89,14911.0,EIRE,True,-2.89,11,210,0.9994642270488762
C575160,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-2,2011-11-08 16:23:00,3.95,14911.0,EIRE,True,-7.9,11,211,0.9999998340926883
C575160,23301,GARDENERS KNEELING PAD KEEP CALM ,-2,2011-11-08 16:23:00,1.65,14911.0,EIRE,True,-3.3,11,212,0.999999834439448
C575161,22960,JAM MAKING SET WITH JARS,-5,2011-11-08 16:25:00,4.25,15271.0,United Kingdom,True,-21.25,11,0,1.0
C575171,23355,HOT WATER BOTTLE KEEP CALM,-1,2011-11-08 17:49:00,4.95,18164.0,United Kingdom,True,-4.95,11,0,0.9982560942406005
C575172,22960,JAM MAKING SET WITH JARS,-3,2011-11-08 17:53:00,4.25,16790.0,United Kingdom,True,-12.75,11,0,0.9999999998313809
C575173,23494,VINTAGE DOILY DELUXE SEWING KIT ,-1,2011-11-08 17:54:00,5.95,15275.0,United Kingdom,True,-5.95,11,0,0.9982569068380435
C575174,21313,GLASS HEART T-LIGHT HOLDER ,-5,2011-11-08 17:56:00,0.85,14156.0,EIRE,True,-4.25,11,14,1.0
C575223,22973,CHILDREN'S CIRCUS PARADE MUG,-1,2011-11-09 11:33:00,1.65,12472.0,Germany,True,-1.65,11,51,0.9991450391461842
C575224,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-100,2011-11-09 11:41:00,1.79,17511.0,United Kingdom,True,-179.0,11,91,1.0
C575224,85099B,JUMBO BAG RED RETROSPOT,-100,2011-11-09 11:41:00,1.79,17511.0,United Kingdom,True,-179.0,11,92,1.0
C575224,23582,VINTAGE DOILY JUMBO BAG RED ,-100,2011-11-09 11:41:00,1.79,17511.0,United Kingdom,True,-179.0,11,93,1.0
C575224,23581,JUMBO BAG PAISLEY PARK,-100,2011-11-09 11:41:00,1.79,17511.0,United Kingdom,True,-179.0,11,94,1.0
C575224,23344,JUMBO BAG 50'S CHRISTMAS ,-100,2011-11-09 11:41:00,1.79,17511.0,United Kingdom,True,-179.0,11,95,1.0
C575224,23343,JUMBO BAG VINTAGE CHRISTMAS ,-100,2011-11-09 11:41:00,1.79,17511.0,United Kingdom,True,-179.0,11,96,1.0
C575224,23203,JUMBO BAG VINTAGE DOILY ,-100,2011-11-09 11:41:00,1.79,17511.0,United Kingdom,True,-179.0,11,97,1.0
C575224,23202,JUMBO BAG VINTAGE LEAF,-100,2011-11-09 11:41:00,1.79,17511.0,United Kingdom,True,-179.0,11,98,1.0
C575224,23199,JUMBO BAG APPLES,-100,2011-11-09 11:41:00,1.79,17511.0,United Kingdom,True,-179.0,11,99,1.0
C575224,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,-100,2011-11-09 11:41:00,1.79,17511.0,United Kingdom,True,-179.0,11,100,1.0
C575224,22386,JUMBO BAG PINK POLKADOT,-100,2011-11-09 11:41:00,1.79,17511.0,United Kingdom,True,-179.0,11,101,1.0
C575224,22385,JUMBO BAG SPACEBOY DESIGN,-100,2011-11-09 11:41:00,1.79,17511.0,United Kingdom,True,-179.0,11,102,1.0
C575224,21931,JUMBO STORAGE BAG SUKI,-100,2011-11-09 11:41:00,1.79,17511.0,United Kingdom,True,-179.0,11,103,1.0
C575224,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,-100,2011-11-09 11:41:00,1.79,17511.0,United Kingdom,True,-179.0,11,104,1.0
C575257,M,Manual,-4,2011-11-09 11:59:00,10.95,13623.0,United Kingdom,True,-43.8,11,2,0.999999999999948
C575257,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,2011-11-09 11:59:00,9.95,13623.0,United Kingdom,True,-9.95,11,3,0.9982765724953877
C575257,11001,ASSTD DESIGN RACING CAR PEN,-1,2011-11-09 11:59:00,1.69,13623.0,United Kingdom,True,-1.69,11,4,0.9982753843242305
C575327,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-2,2011-11-09 13:47:00,7.95,14911.0,EIRE,True,-15.9,11,213,0.9999998354475264
C575341,22992,REVOLVER WOODEN RULER ,-276,2011-11-09 14:36:00,1.65,12931.0,United Kingdom,True,-455.4,11,17,1.0
C575341,22991,GIRAFFE WOODEN RULER,-288,2011-11-09 14:36:00,1.65,12931.0,United Kingdom,True,-475.2,11,18,1.0
C575385,23099,FRENCH CARRIAGE LANTERN,-1,2011-11-09 15:19:00,6.65,15916.0,United Kingdom,True,-6.65,11,2,0.9982684555665473
C575385,22784,LANTERN CREAM GAZEBO ,-1,2011-11-09 15:19:00,4.95,15916.0,United Kingdom,True,-4.95,11,3,0.9982725515269585
C575385,22119,PEACE WOODEN BLOCK LETTERS,-1,2011-11-09 15:19:00,6.95,15916.0,United Kingdom,True,-6.95,11,4,0.9982796072028797
C575511,22382,LUNCH BAG SPACEBOY DESIGN ,-1,2011-11-10 10:33:00,1.65,14456.0,United Kingdom,True,-1.65,11,4,0.9982753521714733
C575531,22960,JAM MAKING SET WITH JARS,-4,2011-11-10 11:12:00,4.25,12544.0,Spain,True,-17.0,11,0,0.9999999999999687
C575537,21155,RED RETROSPOT PEG BAG,-1,2011-11-10 11:14:00,2.55,14606.0,United Kingdom,True,-2.55,11,80,0.9986442593111488
C575565,23110,PARISIENNE KEY CABINET ,-2,2011-11-10 11:22:00,5.75,14401.0,United Kingdom,True,-11.5,11,0,0.9999994575488709
C575572,22630,DOLLY GIRL LUNCH BOX,-1,2011-11-10 11:33:00,1.95,17528.0,United Kingdom,True,-1.95,11,0,0.9982536541786362
C575572,21754,HOME BUILDING BLOCK WORD,-1,2011-11-10 11:33:00,6.25,17528.0,United Kingdom,True,-6.25,11,1,0.9982626502954717
C575572,23485,BOTANICAL GARDENS WALL CLOCK ,-1,2011-11-10 11:33:00,20.8,17528.0,United Kingdom,True,-20.8,11,2,0.9982798376061692
C575573,23252,VINTAGE RED ENAMEL TRIM JUG ,-1,2011-11-10 11:34:00,3.75,16705.0,United Kingdom,True,-3.75,11,10,0.998309406122304
C575573,21535,RED RETROSPOT SMALL MILK JUG,-1,2011-11-10 11:34:00,2.55,16705.0,United Kingdom,True,-2.55,11,11,0.9983137983925428
C575575,23494,VINTAGE DOILY DELUXE SEWING KIT ,-3,2011-11-10 11:44:00,5.95,17652.0,United Kingdom,True,-17.85,11,10,0.9999999998367655
C575577,23322,LARGE WHITE HEART OF WICKER,-3,2011-11-10 11:46:00,2.95,15597.0,United Kingdom,True,-8.850000000000001,11,0,0.9999999998312785
C575578,22568,FELTCRAFT CUSHION OWL,-2,2011-11-10 11:48:00,3.75,15358.0,United Kingdom,True,-7.5,11,8,0.9999994706219015
C575580,23487,SWEET HEART CAKE CARRIER,-1,2011-11-10 11:51:00,9.95,13599.0,United Kingdom,True,-9.95,11,14,0.9983354632684974
C575585,21259,VICTORIAN SEWING BOX SMALL ,-1,2011-11-10 11:57:00,5.95,15839.0,United Kingdom,True,-5.95,11,0,0.9982569068380435
C575588,22178,VICTORIAN GLASS HANGING T-LIGHT,-6,2011-11-10 12:04:00,1.65,14064.0,United Kingdom,True,-9.9,11,1,1.0
C575590,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,-6,2011-11-10 12:08:00,1.04,15785.0,United Kingdom,True,-6.24,11,2,1.0
C575590,22197,POPCORN HOLDER,-10,2011-11-10 12:08:00,0.72,15785.0,United Kingdom,True,-7.199999999999999,11,3,1.0
C575592,22080,RIBBON REEL POLKADOTS ,-10,2011-11-10 12:10:00,1.65,12619.0,Germany,True,-16.5,11,3,1.0
C575592,22079,RIBBON REEL HEARTS DESIGN ,-10,2011-11-10 12:10:00,1.65,12619.0,Germany,True,-16.5,11,4,1.0
C575606,CRUK,CRUK Commission,-1,2011-11-10 12:37:00,517.51,14096.0,United Kingdom,True,-517.51,11,12,0.9986778635319876
C575608,35970,ZINC FOLKART SLEIGH BELLS,-11,2011-11-10 12:38:00,1.49,16133.0,United Kingdom,True,-16.39,11,21,1.0
C575608,23250,VINTAGE RED TRIM ENAMEL BOWL ,-2,2011-11-10 12:38:00,1.25,16133.0,United Kingdom,True,-2.5,11,22,0.9999994929829435
C575608,23240,SET OF 4 KNICK KNACK TINS DOILY ,-2,2011-11-10 12:38:00,4.15,16133.0,United Kingdom,True,-8.3,11,23,0.999999495269528
C575608,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,-3,2011-11-10 12:38:00,3.75,16133.0,United Kingdom,True,-11.25,11,24,0.9999999998436824
C575608,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-3,2011-11-10 12:38:00,4.25,16133.0,United Kingdom,True,-12.75,11,25,0.9999999998442128
C575616,23469,CARD HOLDER LOVE BIRD SMALL,-2,2011-11-10 12:51:00,4.15,15805.0,United Kingdom,True,-8.3,11,4,0.9999994639751137
C575616,23470,CARD HOLDER LOVE BIRD LARGE ,-4,2011-11-10 12:51:00,5.39,15805.0,United Kingdom,True,-21.56,11,5,0.9999999999999485
C575626,23581,JUMBO BAG PAISLEY PARK,-1,2011-11-10 13:21:00,2.08,17651.0,United Kingdom,True,-2.08,11,5,0.998281139107102
C575626,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-11-10 13:21:00,4.95,17651.0,United Kingdom,True,-4.95,11,6,0.9982888537716739
C575630,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-2,2011-11-10 13:35:00,4.25,15830.0,United Kingdom,True,-8.5,11,0,0.9999994571688433
C575630,23355,HOT WATER BOTTLE KEEP CALM,-4,2011-11-10 13:35:00,4.95,15830.0,United Kingdom,True,-19.8,11,1,0.9999999999999478
C575635,M,Manual,-1,2011-11-10 13:45:00,424.06,12473.0,Germany,True,-424.06,11,8,0.9991956525103579
C575635,M,Manual,-1,2011-11-10 13:45:00,549.34,12473.0,Germany,True,-549.34,11,9,0.9992437123438005
C575638,M,Manual,-1,2011-11-10 13:48:00,40.46,12473.0,Germany,True,-40.46,11,10,0.9990441077309293
C575641,21877,HOME SWEET HOME MUG,-18,2011-11-10 14:03:00,1.45,15814.0,United Kingdom,True,-26.1,11,0,1.0
C575648,23085,ANTIQUE SILVER BAUBLE LAMP  ,-2,2011-11-10 14:22:00,8.25,16523.0,United Kingdom,True,-16.5,11,6,0.9999994683772389
C575650,22726,ALARM CLOCK BAKELIKE GREEN,-1,2011-11-10 14:24:00,3.75,14194.0,United Kingdom,True,-3.75,11,22,0.9983723298997801
C575651,22624,IVORY KITCHEN SCALES,-1,2011-11-10 14:26:00,8.5,17653.0,United Kingdom,True,-8.5,11,0,0.9982589772510989
C575651,22617,BAKING SET SPACEBOY DESIGN,-1,2011-11-10 14:26:00,4.95,17653.0,United Kingdom,True,-4.95,11,1,0.9982615973199845
C575651,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-1,2011-11-10 14:26:00,4.95,17653.0,United Kingdom,True,-4.95,11,2,0.9982670830639645
C575651,21754,HOME BUILDING BLOCK WORD,-1,2011-11-10 14:26:00,6.25,17653.0,United Kingdom,True,-6.25,11,3,0.9982735978787998
C575651,23348,CHILDRENS TOY COOKING UTENSIL SET,-1,2011-11-10 14:26:00,2.08,17653.0,United Kingdom,True,-2.08,11,4,0.9982756977822542
C575651,23329,DECORATIVE WICKER HEART LARGE,-3,2011-11-10 14:26:00,1.65,17653.0,United Kingdom,True,-4.949999999999999,11,5,0.9999999998338276
C575653,85034A,3 GARDENIA MORRIS BOXED CANDLES,-3,2011-11-10 14:28:00,1.25,13988.0,United Kingdom,True,-3.75,11,2,0.9999999998322102
C575653,23470,CARD HOLDER LOVE BIRD LARGE ,-2,2011-11-10 14:28:00,6.25,13988.0,United Kingdom,True,-12.5,11,3,0.9999994628022725
C575653,22306,SILVER MUG BONE CHINA TREE OF LIFE,-1,2011-11-10 14:28:00,1.06,13988.0,United Kingdom,True,-1.06,11,4,0.9982748778487928
C575662,22727,ALARM CLOCK BAKELIKE RED ,-1,2011-11-10 14:48:00,3.75,13767.0,United Kingdom,True,-3.75,11,29,0.9984079499473223
C575662,22423,REGENCY CAKESTAND 3 TIER,-5,2011-11-10 14:48:00,12.75,13767.0,United Kingdom,True,-63.75,11,30,1.0
C575663,21136,PAINTED METAL PEARS ASSORTED,-1,2011-11-10 14:52:00,1.69,13769.0,United Kingdom,True,-1.69,11,7,0.998291659881073
C575664,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-11-10 14:53:00,4.95,12952.0,United Kingdom,True,-4.95,11,0,0.9982560942406005
C575665,23113,PANTRY CHOPPING BOARD,-1,2011-11-10 14:54:00,4.95,17442.0,United Kingdom,True,-4.95,11,4,0.9982780027632161
C575666,75049L,LARGE CIRCULAR MIRROR MOBILE,-2,2011-11-10 14:55:00,1.25,18092.0,United Kingdom,True,-2.5,11,0,0.9999994564079893
C575667,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,-1,2011-11-10 14:56:00,2.1,14032.0,United Kingdom,True,-2.1,11,7,0.9982919863077997
